pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher.1,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2.4.1.1,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length
SL,2022-06-29,91.2,-1.98,5,"Díaz, Edwin",608324,621242,,blocked_ball,,,,,14,Alex Bregman called out on strikes.,R,R,R,NYM,HOU,B,,,1,2,2022,0.25,0.17,0.91,0.46,,514888,665161,2,8,Top,,,,,621512,,,6.809284516520010,-132.66873794762000,-6.037415327888330,1.6348549548666000,26.5180804816955,-29.068751008686400,3.16,1.54,,,,92.8,2237,7.1,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.39,,,,,,,,55,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,179,0,0.038,,
SL,2022-06-29,90.8,-1.93,5.01,"Díaz, Edwin",608324,621242,,ball,,,,,14,Alex Bregman called out on strikes.,R,R,R,NYM,HOU,B,,,0,2,2022,0.22,0.42,2.03,1.89,,514888,665161,2,8,Top,,,,,621512,,,9.592777164179120,-132.03339291427900,-2.8643208274964700,0.7254789281682820,26.271054079864100,-26.807015570808900,3.16,1.54,,,,92.6,2191,7.2,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.26,,,,,,,,55,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,199,0,0.03,,
SL,2022-06-29,89.2,-2.16,5.05,"Díaz, Edwin",608324,621242,,called_strike,,,,,4,Alex Bregman called out on strikes.,R,R,R,NYM,HOU,S,,,0,1,2022,0.2,0.4,-0.31,2.03,,514888,665161,2,8,Top,,,,,621512,,,4.208869254949530,-129.96284708381500,-2.2942831997191000,1.3839161446898300,26.223932450207600,-27.35155236719040,3.07,1.45,,,,90.5,2175,6.9,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.58,,,,,,,,55,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,162,0,-0.095,,
SL,2022-06-29,90.6,-2.1,5.16,"Díaz, Edwin",608324,621242,,called_strike,,,,,9,Alex Bregman called out on strikes.,R,R,R,NYM,HOU,S,,,0,0,2022,0.21,0.32,0.38,1.46,,514888,665161,2,8,Top,,,,,621512,,,5.830393973908310,-131.93633289315,-4.144619686185680,1.3796615390070700,24.666978441192500,-27.748213640598700,3.16,1.56,,,,92.5,2242,7.1,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.4,,,,,,,,55,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,210,0,-0.061,,
SL,2022-06-29,90.8,-2.13,5.06,"Díaz, Edwin",670541,621242,strikeout,foul_tip,,,,,14,Yordan Alvarez strikes out on a foul tip.,R,L,R,NYM,HOU,S,2,,1,2,2022,0.17,0.32,0.72,0.94,,514888,665161,1,8,Top,,,,,621512,,,6.874507581794950,-132.23799090801900,-5.241401305219020,0.8388117038187700,23.304006870913900,-27.639170267826900,3.57,1.78,,,,93,2194,7.2,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.32,,0,0,1,0,0,,54,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,185,0.083,-0.326,,
SL,2022-06-29,90.6,-2.2,5.07,"Díaz, Edwin",670541,621242,,swinging_strike,,,,,14,Yordan Alvarez strikes out on a foul tip.,R,L,R,NYM,HOU,S,,,1,1,2022,0.21,0.41,1.14,0.83,,514888,665161,1,8,Top,,,,,621512,,,8.01850237197065,-131.82070466937200,-5.644191600072200,0.8979430395290840,25.599033824486600,-26.450370951261300,3.57,1.78,,,,92.2,2133,7.1,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.42,,,,,,,,54,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,226,0,-0.118,,
FF,2022-06-29,97.8,-2.3,4.76,"Díaz, Edwin",670541,621242,,called_strike,,,,,7,Yordan Alvarez strikes out on a foul tip.,R,L,R,NYM,HOU,S,,,1,0,2022,-0.94,1.15,-0.57,1.77,,514888,665161,1,8,Top,,,,,621512,,,6.963835569107890,-142.25457968332600,-5.323717523821830,-14.348884500602200,30.646064502383000,-15.564284221147400,3.39,1.67,,,,99.7,2214,7.2,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.27,,,,,,,,54,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,230,0,-0.089,,
SL,2022-06-29,90.9,-2.23,5.1,"Díaz, Edwin",670541,621242,,ball,,,,,14,Yordan Alvarez strikes out on a foul tip.,R,L,R,NYM,HOU,B,,,0,0,2022,0.2,0.38,1.42,0.93,,514888,665161,1,8,Top,,,,,621512,,,8.84498473789044,-132.1632143728470,-5.475631555145230,0.599263545324637,26.20891934432000,-26.772662218630600,3.53,1.67,,,,92.6,2193,7.2,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.31,,,,,,,,54,1,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,211,0,0.063,,
SL,2022-06-29,89.9,-2.29,5.12,"Díaz, Edwin",665161,621242,single,hit_into_play,,,,,8,Jeremy Pena singles on a ground ball to left fielder Ender Inciarte.   Jose Altuve to 2nd.,R,R,R,NYM,HOU,X,7,ground_ball,0,1,2022,-0.04,0.33,-0.16,2.36,,,514888,1,8,Top,77.03,129.4,,,621512,,,5.445332505506190,-131.0969070092030,-1.745923124314730,-1.3416003646384100,20.72918224934450,-28.233892060571300,3.79,1.87,130,77.3,11,92.1,2091,6.9,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.56,0.369,0.332,0.9,1,1,0,4,53,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,186,-0.066,0.531,,
FF,2022-06-29,98,-2.33,4.95,"Díaz, Edwin",665161,621242,,foul,,,,,5,Jeremy Pena singles on a ground ball to left fielder Ender Inciarte.   Jose Altuve to 2nd.,R,R,R,NYM,HOU,S,,,0,0,2022,-0.83,0.99,-0.22,2.65,,,514888,1,8,Top,,,,,621512,,,7.730354493648810,-142.66069731486400,-3.130157559131440,-12.993847674086200,29.549262564064300,-18.03413469060680,3.79,1.87,247,76.3,30,99.8,2385,7,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.46,,,,,,,,53,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,231,0,-0.048,,
FF,2022-06-29,98.2,-2.41,4.91,"Díaz, Edwin",514888,621242,hit_by_pitch,hit_by_pitch,,,,,11,Jose Altuve hit by pitch.,R,R,R,NYM,HOU,B,,,2,0,2022,-1.18,0.94,-2.35,3.12,,,,1,8,Top,,,,,621512,,,2.9520103525214300,-143.00172869849100,-1.5546086960619300,-16.806402395852100,34.381338420798700,-19.201941774912400,2.83,1.28,,,,99.8,2267,7.2,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.26,,0.720213,0.7,1,0,0,,52,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,237,-0.049,0.196,,
SL,2022-06-29,88.9,-2.29,5.17,"Díaz, Edwin",514888,621242,,ball,,,,,11,Jose Altuve hit by pitch.,R,R,R,NYM,HOU,B,,,1,0,2022,0.17,0.33,-1.51,2.27,,,,1,8,Top,,,,,621512,,,1.5661193095164600,-129.558950856491,-1.8351175025391600,1.650876147649640,24.18720699285770,-28.267738382141300,2.83,1.17,,,,90.3,2202,6.8,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.69,,,,,,,,52,2,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,167,0,0.044,,
FF,2022-06-29,97.9,-2.31,4.84,"Díaz, Edwin",514888,621242,,ball,,,,,14,Jose Altuve hit by pitch.,R,R,R,NYM,HOU,B,,,0,0,2022,-1.01,0.92,0.5,0.74,,,,1,8,Top,,,,,621512,,,10.027732659741300,-142.11434300479800,-7.808232246963430,-15.928779523887900,31.92342373054640,-18.054983553777000,2.79,1.3,,,,99.2,2203,7.1,662440,621242,621512,642086,643446,641645,596019,542255,607043,516782,53.39,,,,,,,,52,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,237,0,0.023,,
FF,2022-06-25,100.8,-2.21,4.62,"Díaz, Edwin",660821,621242,strikeout,swinging_strike,,,,,5,Jesus Sanchez strikes out swinging.,R,L,R,MIA,NYM,S,2,,2,2,2022,-1.19,0.96,-0.26,2.25,,,,2,9,Bot,,,,,543510,,,8.409169669325370,-146.5174247923080,-3.5543530204093600,-19.21424023310410,36.692548402435500,-17.648837509012200,3.4,1.62,,,,102.2,2139,7.2,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.25,,0,0,1,0,0,,71,7,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,240,-0.014,-0.083,,
SL,2022-06-25,91.4,-2.29,4.84,"Díaz, Edwin",660821,621242,,foul,,,,,8,Jesus Sanchez strikes out swinging.,R,L,R,MIA,NYM,S,,,2,2,2022,0.16,0.35,0.13,1.78,,,,2,9,Bot,,,,,543510,,,5.8230834732880000,-133.12433642314700,-2.6291208112712900,0.7195793069238330,27.79298178319360,-27.673227896491700,3.4,1.62,3,95.3,-30,92.9,2172,7,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.46,,,,,,,,71,6,Slider,3,5,3,5,5,3,3,5,Infield shift,Standard,206,0,0,,
SL,2022-06-25,92.1,-2.36,4.86,"Díaz, Edwin",660821,621242,,foul,,,,,8,Jesus Sanchez strikes out swinging.,R,L,R,MIA,NYM,S,,,2,2,2022,0.04,0.35,0.03,1.73,,,,2,9,Bot,,,,,543510,,,6.069005217947970,-133.98986201490200,-2.925224613142010,-0.7933077667244900,28.658451425866000,-27.519052048841500,3.4,1.62,2,85.8,-44,93.4,2193,7,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.46,,,,,,,,71,5,Slider,3,5,3,5,5,3,3,5,Infield shift,Standard,187,0,0,,
FF,2022-06-25,102.2,-2.2,4.61,"Díaz, Edwin",660821,621242,,ball,,,,,14,Jesus Sanchez strikes out swinging.,R,L,R,MIA,NYM,B,,,1,2,2022,-1.2,1.13,2.16,2.05,,,,2,9,Bot,,,,,543510,,,15.432588901430300,-147.97687053658600,-4.717864098001030,-21.371115902023600,36.20102898002180,-14.507854563856500,3.4,1.62,,,,103.7,2337,7.4,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.1,,,,,,,,71,4,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,239,0,0.014,,
FF,2022-06-25,101.4,-2.36,4.59,"Díaz, Edwin",660821,621242,,ball,,,,,14,Jesus Sanchez strikes out swinging.,R,L,R,MIA,NYM,B,,,0,2,2022,-1.28,1,1.28,2.49,,,,2,9,Bot,,,,,543510,,,13.482412015260200,-146.95059042224000,-2.9518245477849400,-21.90250009467550,36.76427989669060,-17.17164481559010,3.43,1.62,,,,103,2336,7.5,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.02,,,,,,,,71,3,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,240,0,0.011,,
FF,2022-06-25,102.6,-2.32,4.6,"Díaz, Edwin",660821,621242,,foul,,,,,2,Jesus Sanchez strikes out swinging.,R,L,R,MIA,NYM,S,,,0,1,2022,-1.26,1.06,0.24,3.15,,,,2,9,Bot,,,,,543510,,,10.475851111818700,-148.91155835254000,-1.3254193388398900,-21.55792507577600,43.10713070926170,-16.484710291322200,3.4,1.62,69,87.3,86,103.3,2406,7.3,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.25,,,,,,,,71,2,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,237,0,-0.023,,
FF,2022-06-25,101.2,-2.33,4.72,"Díaz, Edwin",660821,621242,,called_strike,,,,,4,Jesus Sanchez strikes out swinging.,R,L,R,MIA,NYM,S,,,0,0,2022,-1.16,1.06,-0.82,2.33,,,,2,9,Bot,,,,,543510,,,7.005546990739970,-146.9650483951770,-3.795569133159710,-18.539639232270100,42.30568589630780,-16.172656233811000,3.48,1.68,,,,100.6,2331,6.5,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.96,,,,,,,,71,1,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,232,0,-0.017,,
SL,2022-06-25,92.6,-2.26,4.85,"Díaz, Edwin",542583,621242,strikeout,swinging_strike,,,,,14,Jesus Aguilar strikes out swinging.,R,R,R,MIA,NYM,S,2,,0,2,2022,-0.01,0.32,1.41,1.24,,,,1,9,Bot,,,,,543510,,,9.513463189988780,-134.47439622714700,-4.0781898558422500,-2.363025406536330,31.23996604334350,-27.551975508692300,3.55,1.72,,,,93.5,2339,7.1,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.38,,0,0,1,0,0,,70,3,Slider,3,5,3,5,5,3,3,5,Standard,Standard,212,-0.029,-0.1,,
FF,2022-06-25,100.5,-2.28,4.63,"Díaz, Edwin",542583,621242,,foul,,,,,6,Jesus Aguilar strikes out swinging.,R,R,R,MIA,NYM,S,,,0,1,2022,-1.31,1.03,0.44,2.84,,,,1,9,Bot,,,,,543510,,,10.883242508711400,-145.95211611425300,-2.0472738298627500,-21.365667315500300,36.368491593682000,-17.14330116722490,3.55,1.72,196,69.8,39,102.3,2342,7.5,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,52.98,,,,,,,,70,2,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,241,0,-0.031,,
SL,2022-06-25,91,-2.19,5.06,"Díaz, Edwin",542583,621242,,swinging_strike,,,,,14,Jesus Aguilar strikes out swinging.,R,R,R,MIA,NYM,S,,,0,0,2022,0.14,0.59,1.02,1.9,,,,1,9,Bot,,,,,543510,,,7.88837281191273,-132.31428294185800,-3.347526582012010,-0.03549177385380290,27.2875145132002,-24.768550790565700,3.55,1.72,,,,92.4,2251,7.1,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.42,,,,,,,,70,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard,211,0,-0.024,,
SL,2022-06-25,91.2,-2.28,5.02,"Díaz, Edwin",624585,621242,strikeout,swinging_strike,,,,,14,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,S,2,,2,2,2022,-0.03,0.6,1.42,1.19,,,,0,9,Bot,,,,,543510,,,9.47674956111061,-132.46628016787500,-5.0768096111987500,-2.361354487314210,27.47566898544560,-24.214455358109,3.59,1.73,,,,92.2,2258,6.9,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.58,,0,0,1,0,0,,69,6,Slider,3,5,3,5,5,3,3,5,Infield shift,Standard,231,-0.044,-0.195,,
SL,2022-06-25,91.8,-2.34,4.99,"Díaz, Edwin",624585,621242,,foul,,,,,14,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,S,,,2,2,2022,0,0.45,1.31,1.67,,,,0,9,Bot,,,,,543510,,,9.376331894577930,-133.4625543234410,-3.5496238945517500,-2.0363410285899400,28.520053447719400,-26.22219099081830,3.59,1.73,4,70.9,-22,93,2305,7,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.47,,,,,,,,69,5,Slider,3,5,3,5,5,3,3,5,Infield shift,Standard,224,0,0,,
SL,2022-06-25,92.4,-2.31,5,"Díaz, Edwin",624585,621242,,ball,,,,,14,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,B,,,1,2,2022,0,0.48,2.29,0.96,,,,0,9,Bot,,,,,543510,,,11.85467982705860,-133.94910426244000,-5.561407096275320,-2.5774721266906500,28.8128794369936,-25.337466796311300,3.48,1.69,,,,93.5,2270,7.1,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.38,,,,,,,,69,4,Slider,3,5,3,5,5,3,3,5,Infield shift,Standard,230,0,0.037,,
FF,2022-06-25,99.1,-2.36,4.75,"Díaz, Edwin",624585,621242,,foul,,,,,8,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,S,,,1,1,2022,-1.24,1.11,0.21,2.1,,,,0,9,Bot,,,,,543510,,,10.01515794742940,-143.8548018602830,-4.380988820044240,-19.59984554324350,36.86735143410920,-15.932874904129700,3.59,1.73,263,89.7,23,99.6,2382,7,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.54,,,,,,,,69,3,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,235,0,-0.054,,
FF,2022-06-25,100.1,-2.29,4.69,"Díaz, Edwin",624585,621242,,ball,,,,,12,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,B,,,0,1,2022,-1.27,1.1,1.15,3.66,,,,0,9,Bot,,,,,543510,,,12.711575708534100,-145.18451283718300,0.05018237774782570,-21.122725090448500,38.41216859956290,-17.00675893071450,3.57,1.73,,,,101.3,2455,7.4,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.11,,,,,,,,69,2,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,237,0,0.025,,
FF,2022-06-25,99.3,-2.41,4.76,"Díaz, Edwin",624585,621242,,called_strike,,,,,6,Jorge Soler strikes out swinging.,R,R,R,MIA,NYM,S,,,0,0,2022,-1.15,1.27,0.37,2.9,,,,0,9,Bot,,,,,543510,,,10.44972272722910,-144.13668693276300,-2.5658489745489200,-18.6514889680369,37.88511895590960,-14.244886770053100,3.55,1.73,,,,99.9,2367,7.1,661381,621242,543510,624413,641645,500871,596019,592192,607043,516782,53.43,,,,,,,,69,1,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,237,0,-0.034,,
SL,2022-06-24,91.9,-2.41,5.1,"Díaz, Edwin",624585,621242,force_out,hit_into_play,,,,,9,"Jorge Soler grounds into a force out, shortstop Francisco Lindor to second baseman Luis Guillorme.   Willians Astudillo out at 2nd.",R,R,R,MIA,NYM,X,6,ground_ball,0,0,2022,0.09,0.35,0.31,1.94,,,553902,2,9,Bot,107.56,154.7,,,621512,,,6.807104605105290,-133.68470305043900,-2.972107162438570,-0.36503978543868000,27.984223808940600,-27.50852117920680,3.56,1.73,57,108,1,93.3,2303,7.1,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.44,0.514,0.477,0,1,0,0,4,72,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard,212,-0.044,-0.218,,
SL,2022-06-24,92.3,-2.34,5.03,"Díaz, Edwin",553902,621242,single,hit_into_play,,,,,14,Willians Astudillo singles on a ground ball to second baseman Luis Guillorme.,R,R,R,MIA,NYM,X,4,ground_ball,1,2,2022,0.16,0.51,1.56,1.84,,,,2,9,Bot,121.61,140.93,,,621512,,,9.744908923671030,-134.09734891318400,-3.4435380232568900,-0.07847734896303670,27.901144389382500,-25.457801564112300,2.95,1.4,139,49.9,30,94,2277,7.3,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.2,0.271,0.244,0.9,1,1,0,1,71,6,Slider,3,5,3,5,5,3,3,5,Standard,Standard,234,0.03,0.147,,
SL,2022-06-24,92.4,-2.42,4.94,"Díaz, Edwin",553902,621242,,foul,,,,,4,Willians Astudillo singles on a ground ball to second baseman Luis Guillorme.,R,R,R,MIA,NYM,S,,,1,2,2022,0.2,0.33,-0.36,2.3,,,,2,9,Bot,,,,,621512,,,4.902154360919580,-134.60816744645500,-1.678643322345530,1.3854309116105300,27.435394971849800,-28.046388919134300,2.95,1.4,170,63.6,55,94.3,2271,7.2,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.31,,,,,,,,71,5,Slider,3,5,3,5,5,3,3,5,Standard,Standard,211,0,0,,
FF,2022-06-24,101.1,-2.45,4.75,"Díaz, Edwin",553902,621242,,foul,,,,,12,Willians Astudillo singles on a ground ball to second baseman Luis Guillorme.,R,R,R,MIA,NYM,S,,,1,2,2022,-1.14,1.15,1.13,2.62,,,,2,9,Bot,,,,,621512,,,12.957521179792000,-146.67597712435600,-3.372868623826130,-19.609834821630000,36.36474111273420,-14.98857808712830,2.95,1.4,,,,102.9,2462,7.5,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53,,,,,,,,71,4,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,234,0,0,,
SL,2022-06-24,92.1,-2.36,5.08,"Díaz, Edwin",553902,621242,,foul,,,,,6,Willians Astudillo singles on a ground ball to second baseman Luis Guillorme.,R,R,R,MIA,NYM,S,,,1,1,2022,0.2,0.5,0.51,2.2,,,,2,9,Bot,,,,,621512,,,6.973789609267360,-133.97080599719800,-2.6117979858106600,0.9858707449605970,27.772891392823500,-25.757050048301500,2.95,1.4,33,70.2,-1,93.8,2243,7.2,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.3,,,,,,,,71,3,Slider,3,5,3,5,5,3,3,5,Standard,Standard,206,0,-0.023,,
SL,2022-06-24,90.5,-2.42,5.14,"Díaz, Edwin",553902,621242,,swinging_strike,,,,,6,Willians Astudillo singles on a ground ball to second baseman Luis Guillorme.,R,R,R,MIA,NYM,S,,,1,0,2022,0.18,0.36,0.31,2.28,,,542932,1,9,Bot,,,,,621512,,,6.537492723613510,-131.7272232605290,-2.0062888313232700,0.7482494594652400,26.401297115643700,-27.78284909667070,2.95,1.4,,,,92.2,2354,7.2,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.35,,,,,,,,71,2,Slider,3,5,3,5,5,3,3,5,Standard,Standard,211,-0.089,-0.058,,
FF,2022-06-24,100.3,-2.44,4.78,"Díaz, Edwin",553902,621242,,ball,,,,,8,Willians Astudillo singles on a ground ball to second baseman Luis Guillorme.,R,R,R,MIA,NYM,B,,,0,0,2022,-1.47,1.02,0.24,1.36,,,542932,1,9,Bot,,,,,621512,,,11.04751606252920,-145.47397501918300,-6.5546353613965100,-23.458664660528000,35.74467843603060,-16.293337106800100,2.98,1.4,,,,101.7,2516,7.3,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.18,,,,,,,,71,1,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,232,0,0.042,,
SL,2022-06-24,89.8,-2.56,5.07,"Díaz, Edwin",542932,621242,force_out,hit_into_play,,,,,9,"Jon Berti grounds into a force out, second baseman Luis Guillorme to shortstop Francisco Lindor.   Luke Williams out at 2nd.    Jon Berti to 1st.",R,R,R,MIA,NYM,X,4,ground_ball,3,1,2022,0.18,0.63,0.7,1.54,,,663897,0,9,Bot,142.57,155.72,,,621512,,,7.8017626799760400,-130.56994256685000,-4.132522410426670,0.4422964763600580,26.832050653550000,-24.293874231967700,3.19,1.5,41,73.6,2,91,2257,7,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.51,0.134,0.157,0,1,0,0,2,70,5,Slider,3,5,3,5,5,3,3,5,Standard,Standard,217,-0.074,-0.764,,
SL,2022-06-24,91.2,-2.45,5.1,"Díaz, Edwin",542932,621242,,ball,,,,,14,"Jon Berti grounds into a force out, second baseman Luis Guillorme to shortstop Francisco Lindor.   Luke Williams out at 2nd.    Jon Berti to 1st.",R,R,R,MIA,NYM,B,,,2,1,2022,-0.05,0.46,0.45,1.27,,,663897,0,9,Bot,,,,,621512,,,7.517902032427810,-132.71405173580100,-4.824419036266370,-2.1776176005862700,27.06485792435560,-25.866188151432400,3.19,1.46,,,,92.7,2163,7.1,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.43,,,,,,,,70,4,Slider,3,5,3,5,5,3,3,5,Standard,Standard,221,0,0.174,,
SL,2022-06-24,90.1,-2.48,5.15,"Díaz, Edwin",542932,621242,,called_strike,,,,,2,"Jon Berti grounds into a force out, second baseman Luis Guillorme to shortstop Francisco Lindor.   Luke Williams out at 2nd.    Jon Berti to 1st.",R,R,R,MIA,NYM,S,,,2,0,2022,0.29,0.56,-0.22,2.91,,,663897,0,9,Bot,,,,,621512,,,5.055417879301480,-131.1652174498510,-0.7862716135920440,2.310303755298060,27.636331533598700,-25.706717332887400,3.19,1.51,,,,91.2,2259,6.9,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.57,,,,,,,,70,3,Slider,3,5,3,5,5,3,3,5,Standard,Standard,207,0,-0.086,,
FF,2022-06-24,99.8,-2.61,4.86,"Díaz, Edwin",542932,621242,,ball,,,,,13,"Jon Berti grounds into a force out, second baseman Luis Guillorme to shortstop Francisco Lindor.   Luke Williams out at 2nd.    Jon Berti to 1st.",R,R,R,MIA,NYM,B,,,1,0,2022,-1.21,1.09,-1.44,2.29,,,663897,0,9,Bot,,,,,621512,,,6.206881177935300,-145.14374342739700,-4.3203233317027000,-18.562465795042900,36.47579800457540,-15.926772947614000,3.19,1.49,,,,101.5,2426,7.4,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.08,,,,,,,,70,2,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,235,0,0.108,,
SL,2022-06-24,89.3,-2.22,5.19,"Díaz, Edwin",542932,621242,,blocked_ball,,,,,14,"Jon Berti grounds into a force out, second baseman Luis Guillorme to shortstop Francisco Lindor.   Luke Williams out at 2nd.    Jon Berti to 1st.",R,R,R,MIA,NYM,B,,,0,0,2022,0.24,0.66,2.94,1.04,,,663897,0,9,Bot,,,,,621512,,,12.372422215184700,-129.37668209774000,-5.627210354993170,0.13771840223099600,26.575116409153900,-23.65461977215060,3.19,1.47,,,,90.6,2222,7.3,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.24,,,,,,,,70,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard,243,0,0.059,,
FF,2022-06-24,99.3,-2.44,4.86,"Díaz, Edwin",663897,621242,single,hit_into_play,,,,,5,Luke Williams singles on a line drive to center fielder Brandon Nimmo.,R,R,R,MIA,NYM,X,8,line_drive,0,1,2022,-1.46,1.1,-0.17,2.26,,,,0,9,Bot,97.3,65.49,,,621512,,,9.778483659341960,-144.31209806726600,-4.3056436355401600,-22.65885623532130,34.19276901215100,-15.994316057468300,3.35,1.6,241,97,11,100.8,2389,7.2,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.31,0.837,0.817,0.9,1,1,0,4,69,2,4-Seam Fastball,3,5,3,5,5,3,3,5,Standard,Standard,234,0.09,0.429,,
SL,2022-06-24,88.2,-2.38,5.24,"Díaz, Edwin",663897,621242,,called_strike,,,,,11,Luke Williams singles on a line drive to center fielder Brandon Nimmo.,R,R,R,MIA,NYM,S,,,0,0,2022,0.37,0.52,-0.36,3.39,,,,0,9,Bot,,,,,621512,,,4.175831616977330,-128.60132591823500,0.43705543072420700,3.4335699609434400,23.51475555066910,-26.59850920638680,3.27,1.49,,,,89.5,2156,6.7,661382,621242,621512,624413,641645,500871,596019,592192,607043,516782,53.81,,,,,,,,69,1,Slider,3,5,3,5,5,3,3,5,Standard,Standard,180,0,-0.034,,
